"Date","R15_Surf","R15_RZ","R51_Surf","R51_RZ","R53_Surf","R53_RZ","R55_Surf","R55_RZ","R60_Surf","R60_RZ","R61_Surf","R61_RZ","R74_Surf","R74_RZ","SurfaceM"
2007-01-24,0.390804861111111,0.750101297843777,0.209477777777778,0.423168153409681,0.262111111111111,0.496630525897718,0.181090277777778,0.496842752923029,0.260873611111111,0.337620592149035,0.200920138888889,0.56486811000645,NA,NA,0.0855
2007-01-25,0.390936111111111,0.750156944347943,0.2100375,0.422015225815685,0.264,0.496918006324589,0.181834722222222,0.496212517169012,0.262647916666667,0.338992847638057,0.203934265734266,0.564757038144666,0.169933333333333,0.321797146447845,NA
2007-01-26,0.390754861111111,0.74879175061069,0.208465277777778,0.420892881627595,0.262875268817204,0.497141628242339,0.181885393258427,0.495188587018811,0.259242361111111,0.33733274192356,0.198972222222222,0.5640312794817,0.166940243902439,0.316821235577625,0.086
2007-01-31,0.334811111111111,0.713505444113155,0.193395138888889,0.413412195406359,0.25415,0.492585145322857,0.167836170212766,0.490662195507796,0.240647916666667,0.328042064020108,0.142677083333333,0.556101200145844,0.159646527777778,0.300456725438013,0.099
2007-02-01,0.320865277777778,0.706458185767873,0.186589510489511,0.41170745695764,0.251917361111111,0.491194955975152,0.16649375,0.490384046721372,0.234233333333333,0.324048199896503,0.124275694444444,0.554044759838464,0.159526136363636,0.299826483396843,NA
2007-02-02,0.318822916666667,0.705310749933138,0.189070833333333,0.409830079119234,0.2525375,0.48980074057595,0.165828472222222,0.489390515972066,0.237822377622378,0.323321655058182,0.129982638888889,0.552236480234024,NA,NA,0.0915
2007-02-03,0.315982638888889,0.694104302562774,0.191556944444444,0.408816532497046,0.254121527777778,0.48898449684405,0.167203472222222,0.488628525562699,0.239663194444444,0.323685499371627,0.142825,0.551709323376942,NA,NA,NA
2007-02-04,0.303282638888889,0.673932227770087,0.182722916666667,0.407584241852591,0.251867361111111,0.488561666832873,0.166285416666667,0.487886435197545,0.232601388888889,0.321294910179641,0.131065972222222,0.551113991593504,NA,NA,0.075
2007-02-05,0.2920125,0.667268301656659,0.134200694444444,0.404649337225475,0.243515277777778,0.487435494207424,0.160028472222222,0.487052222518869,0.216222222222222,0.314374491757226,0.0855389583333333,0.549492842565317,NA,NA,NA
2007-02-06,0.184874305555556,0.6617977986437,0.109718055555556,0.399864078291145,0.209888194444444,0.485535044015807,0.140333333333333,0.486044203760443,0.174711111111111,0.302901604199009,0.0571022916666667,0.54373784782389,NA,NA,0.053
2007-02-07,0.11525625,0.656785416414121,0.105748611111111,0.395542314722695,0.168010416666667,0.483060339326717,0.115702777777778,0.483947003374708,0.141997222222222,0.291054927182672,0.0526935416666667,0.536004772425345,NA,NA,0.084
2007-02-08,0.103244444444444,0.649822688362438,0.102679166666667,0.391709563339986,0.155886111111111,0.480153367799994,0.107135416666667,0.481677023989294,0.133034027777778,0.28062624750499,0.0507815972222222,0.529820853549356,NA,NA,0.068
2007-02-09,0.0943549295774648,0.637690350449953,0.100708333333333,0.38762084382764,0.151843356643357,0.47688992132563,0.103088888888889,0.478872524472169,0.128613888888889,0.272294300288312,0.049850625,0.526476837612392,NA,NA,0.098
2007-02-10,0.09020625,0.625036539695143,0.09961875,0.383108737522292,0.150829861111111,0.473736240816678,0.101472222222222,0.475502786594775,0.125976388888889,0.265311506616397,0.0483992361111111,0.522211607306167,NA,NA,NA
2007-02-11,0.0835215277777778,0.613709793054037,0.0963388888888889,0.373328415827853,0.146239583333333,0.470520802011555,0.0961798611111111,0.473473135116886,0.120392361111111,0.24610177792563,0.0432429166666667,0.512454736565972,NA,NA,0.099
2007-02-12,0.0862333333333333,0.608006949399216,0.101866666666667,0.36947361834685,0.15085,0.468295113982682,0.09893125,0.471873877274938,0.126722916666667,0.243818381755009,0.0469727777777778,0.507621965490768,0.0922368932038835,0.180543379260896,0.067
2007-02-13,0.0955715277777778,0.60885483604727,0.109609090909091,0.370941726154475,0.158489583333333,0.467433492853965,0.106115972222222,0.470907589162322,0.137320138888889,0.252625766984549,0.0549700694444444,0.510079412568109,0.0986714285714286,0.194705945252352,0.081
2007-02-14,0.0996736111111111,0.609956920890436,0.109714583333333,0.372538376107862,0.160181944444444,0.467038323938058,0.10826875,0.469784543321943,0.137503472222222,0.259636282989576,0.0570550694444444,0.512637459928955,NA,NA,0.037
2007-02-15,0.101786111111111,0.611151186829944,0.109396527777778,0.37330780466273,0.160966666666667,0.466828651134962,0.109155555555556,0.468932002119846,0.137227083333333,0.262305943668219,0.0577186805555556,0.514548999186546,NA,NA,NA
2007-02-16,0.101857638888889,0.612265934724915,0.108338888888889,0.373314959786716,0.16065625,0.466802400568518,0.109252083333333,0.468504833927333,0.13640625,0.263747967028905,0.0568286805555556,0.514937962080517,NA,NA,0.033
2007-02-17,0.101624305555556,0.612480008359474,0.107604166666667,0.3727113218386,0.160320138888889,0.466210360728216,0.108839583333333,0.467569537735098,0.136264583333333,0.263911066755378,0.0565897222222222,0.514368208679894,NA,NA,NA
2007-02-18,0.103660416666667,0.612260145744368,0.109125,0.372525222927532,0.162221527777778,0.465515791804397,0.110865277777778,0.467056792289448,0.139123611111111,0.265172894950839,0.0585965972222222,0.514352244941181,NA,NA,0.0315
2007-02-19,0.104895138888889,0.613608299965686,0.108281944444444,0.372491443859638,0.162892361111111,0.465201560655085,0.111609722222222,0.466601975336894,0.138252777777778,0.266151955348562,0.0582804861111111,0.515203313923545,0.131534246575342,0.236514641948979,NA
2007-02-20,0.105354861111111,0.615244239477025,0.108638194444444,0.371640087596853,0.163555555555556,0.464705185718631,0.112104166666667,0.466139203663915,0.139920138888889,0.266833462704221,0.0588550694444444,0.518527676396831,0.133441666666667,0.237142381902861,0.0355
2007-02-21,0.176520138888889,0.670135068036701,0.114774305555556,0.372217082352701,0.189382638888889,0.472395818837873,0.117407638888889,0.465830991355341,0.149665277777778,0.269473552894212,0.0670742361111111,0.565540444680298,0.138511111111111,0.240813511865159,0.0445
